"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","NULLABLE"
"ORDER_DELIVERIES_ALL","LAST_UPDATE_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","LAST_UPDATED_BY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SOURCE_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ORG_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","TENANT_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE_CONTEXT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE1_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE2_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE3_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE4_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE5_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE1_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE2_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE3_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE4_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE5_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE1_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE2_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE3_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE4_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE5_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE6_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE7_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE8_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE9_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE10_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE11_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE12_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE13_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE14_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE15_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","DELIVERY_TYPE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","POINTS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SURVEY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SHOPPING","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","MAKE_GOOD_QUANTITY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BONUS_QUANTITY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","METRIC1","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","METRIC2","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","METRIC3","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","METRIC4","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","METRIC5","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","METRIC6","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PROCESSED_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ERROR_MESSAGE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REPORT_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","DELIVERY_DATE_TO","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","CREATIVE_IDENTIFIER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","CREATIVE_NAME","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ADVERTISER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","CAMPAIGN_NAME","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","CAMPAIGN_IDENTIFIER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","LEGACY_FROM_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","LEGACY_TO_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ORDER_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILLED_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILL_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE1","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","OVERAGE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE2","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE3","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE4","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE5","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE6","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE7","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE8","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE9","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE10","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILLING_SCH_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","TRACKING_OPTIONS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ACTUAL_DELIVERED_QUANTITY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ADJUSTMENT_DELIVERY_TYPE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE11","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE12","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE13","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE15","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE14","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_RULE_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","DELIVERY_PRICE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE21","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE22","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE23","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE24","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE25","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE26","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE27","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE28","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE29","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE30","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_REF_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_ORDER_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_LINE_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_DEL_STATUS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_SCH_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COSTING_RULE_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","LEGAL_ENTITY_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","UOM_CODE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","CURRENCY_CODE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COMPONENT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SELL_TO_CUST_ORIG_SYS_REF","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SELL_TO_SITE_ORIG_SYS_REF","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REQUEST_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","FIN_APP_ORG_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAYABLE_AMT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE16","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE17","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE18","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE19","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_ATTRIBUTE20","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SELL_TO_SITE_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SELL_TO_CUSTOMER_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICED_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SUPPLIER_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SUPPLIER_SITE_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","CONTACT_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAYMENT_STATUS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICED_QUANTITY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICE_OVERRIDE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_BATCH","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_OVERRIDE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PRICING_IN_PROCESS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAYMENT_INVOICE_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_SCHEDULE_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BATCH_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COSTED_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_ERROR_MESSAGE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SOURCE_QUANTITY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REVENUE_STATUS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REVENUE_ERROR_MESSAGE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REVENUE_IDENTIFIED_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAYMENT_SCH_STATUS","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE6_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE7_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE8_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE9_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE10_D","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE6_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE7_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE8_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE9_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE10_N","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE16_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE17_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE18_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE19_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE20_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE21_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE22_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE23_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE24_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE25_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE26_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE27_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE28_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE29_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE30_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE31_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE32_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE33_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE34_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE35_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE36_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE37_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE38_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE39_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ATTRIBUTE40_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_ORG_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_CURRENCY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","USER_PRICED_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","USER_COSTED_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REBILL_BATCH_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILLING_EXCLUDE_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COPY_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","AUDIT_REQ_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE1","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE1_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE2","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE2_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE3","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE3_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE4","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE4_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE5","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","HIERARCHY_ATTRIBUTE5_V","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILL_TIER_BASE_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILL_TIER_VARIABLE_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BILL_TIER_VARIANCE_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_TIER_BASE_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_TIER_VARIABLE_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","PAY_TIER_VARIANCE_AMOUNT","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_SERIAL_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_TXN_NO","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_BOOKING_REF_NO","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_ASSET_TYPE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_START_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_END_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_CHKOUT_LOCATION","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REV_EVENT_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_COMPONENT_NAME","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","EXCHANGE_RATE_DATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","EXCHANGE_RATE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_LINE_TYPE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REV_IFACE_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_COMP_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_TRANSACTIONAL_CURRENCY","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_TRANS_CURRENCY_CODE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","COST_REFRESH_FLAG","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SCHEDULE_TRX_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","ASSET_NUMBER","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","REVENUE_LINE_TYPE","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","BATCH_ID","VARCHAR2",4000,"Y"
"ORDER_DELIVERIES_ALL","SOURCE_FILE_NAME","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","ORDER_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","ORDER_NUMBER","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","ORDER_VERSION","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","STATUS","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","EFFECTIVE_START_DATE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","EFFECTIVE_END_DATE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","RENEWAL_TERM","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","RENEWAL_DATE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","CUSTOMER_SOURCE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","BILL_TO_CUSTOMER_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","BILL_TO_SITE_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","SALESREP","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","SELL_TO_SITE_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","CUSTOMER_CONTACT_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","SELL_TO_CUSTOMER_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","CUSTOMER_CONTACT_PHONE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","CUSTOMER_CONTACT_EMAIL","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","CUSTOMER_PO_NUMBER","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","EMPLOYEE_ID","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","BILLING_BATCH","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","BILLING_CYCLE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","BILLING_FREQUENCY","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","MIN_ORD_BILL_AMT","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","MAX_ORD_BILL_AMT","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","PAYMENT_TERM","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","PAYMENT_METHOD","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","INVOICING_RULE","VARCHAR2",4000,"Y"
"ORDER_HEADER_ALL","CURRENCY","VARCHAR2",4000,"Y"
